Vehicle Name,Livery Name,Primary Hex (Web RGB),Crew Code(s),R,G,B,Color Effect/Family,Paint Chip,Preview Image,Notes,Group ID,Vehicle Model ID,Livery  Group ID,Reference Sources
Comet Safari,Pisswasser Rusty,#E1B547,,225,181,71,Gold,e1b547.png,(no preview),,Livery,comet4,,
Comet Safari,Pisswasser Rusty,#EF3E34,,239,62,52,Red,ef3e34.png,(no preview),,Livery,comet4,,
Comet Safari,Redwood Rallye,#050405,,5,4,5,Black,050405.png,(no preview),,Livery,comet4,,
Comet Safari,Redwood Rallye,#C6A568,,198,165,104,Gold,c6a568.png,(no preview),,Livery,comet4,,
Comet Safari,Redwood Rallye,#00A1C6,,0,161,198,Blue,00a1c6.png,(no preview),,Livery,comet4,,
Coquette Classic,Shark Bite,#4D4C29,,77,76,41,Green,4d4c29.png,(no preview),,Livery,coquette2,,
Coquette Classic,Two Tone Racer,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette2,,
Coquette Classic,Retro Racer,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette2,,
Coquette Classic,Dual White Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette2,,
Coquette Classic,Dual Black Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette2,,
Coquette Classic,Wide White Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette2,,
Coquette Classic,Wide Black Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#001C94,,0,28,148,,001c94.png,(no preview),,Livery,coquette2,,
Coquette Classic,Blue Flames,#89BBFF,,137,187,255,Light Blue,89bbff.png,(no preview),,Livery,coquette2,,
Coquette Classic,Blue Flames,#2382FF,,35,130,255,Blue2,2382ff.png,(no preview),,Livery,coquette2,,
Coquette Classic,Blue Flames,#003881,,0,56,129,Blue,003881.png,(no preview),,Livery,coquette2,,
Coquette Classic,Red Flames,#FCDF08,,252,223,8,Yellow,fcdf08.png,(no preview),,Livery,coquette2,,
Coquette Classic,Red Flames,#F2801B,,242,128,27,Orange,f2801b.png,(no preview),,Livery,coquette2,,
Coquette Classic,Red Flames,#C00905,,192,9,5,Red,c00905.png,(no preview),,Livery,coquette2,,
Coquette Classic,Shark Bite,#37352C,,55,53,44,Dark Green,37352c.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#D9D8D9,,217,216,217,,d9d8d9.png,(no preview),,Livery,coquette2,,
Coquette Classic,Shark Bite,#4F3C26,,79,60,38,Brown,4f3c26.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#B80F10,,184,15,16,,b80f10.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#B02121,,176,33,33,,b02121.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#DB4947,,219,73,71,,db4947.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#2962DB,,41,98,219,,2962db.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#1852DB,,24,82,219,,1852db.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#B5B1B2,,181,177,178,,b5b1b2.png,(no preview),,Livery,coquette2,,
Coquette Classic,Murican Made,#FFFFFF,00,255,255,255,,ffffff.png,(no preview),,Livery,coquette2,,
Coquette D10,Black Racing Stripe,#EFCE9C,,239,206,156,,efce9c.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#8FFF00,,143,255,0,,8fff00.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#293331,,41,51,49,,293331.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FFFF00,,255,255,0,,ffff00.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FF0100,,255,1,0,,ff0100.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FF7800,,255,120,0,,ff7800.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#0070EC,,0,112,236,,0070ec.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#9F008C,,159,0,140,,9f008c.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#BD1616,,189,22,22,Red,bd1616.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#001EBD,,0,30,189,Blue,001ebd.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FF6C00,,255,108,0,Orange,ff6c00.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#0E1310,,14,19,16,,0e1310.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#4D352C,,77,53,44,,4d352c.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#5A513A,,90,81,58,,5a513a.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#5D7876,,93,120,118,,5d7876.png,(no preview),,Livery,coquette4,,
Coquette D10,Black Racing Stripe,#AAB5A7,,170,181,167,,aab5a7.png,(no preview),,Livery,coquette4,,
Cyclone,Inverted Body Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,cyclone,,
Cyclone,Inverted Body Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,cyclone,,
Cyclone,Black Body Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,cyclone,,
Cyclone,Black Body Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,cyclone,,
Cyclone,Red Race Stripes,#818281,,129,130,129,Gray,818281.png,gB3n2ZF.jpg,,Livery,cyclone,,http://i.imgur.com/gB3n2ZF.jpg
Cyclone,Red Race Stripes,#701718,,112,23,24,Red,701718.png,fuH2nbH.jpg,,Livery,cyclone,,http://i.imgur.com/fuH2nbH.jpg
Cyclone,Dual Black Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,cyclone,,
Cyclone,Dual White Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,cyclone,,
Cyclone,Dual Blue Stripes,#4D9ECB,,77,158,203,Blue,4d9ecb.png,krUwlkk.jpg,,Livery,cyclone,,http://i.imgur.com/krUwlkk.jpg
Cyclone,Dual Blue Stripes,#FFFBFF,,255,251,255,White,fffbff.png,(no preview),,Livery,cyclone,,
Cyclone,Dual Red Stripes,#701718,,112,23,24,Red,701718.png,wdi0CbJ.jpg,,Livery,cyclone,,http://i.imgur.com/wdi0CbJ.jpg
Cyclone,Dual Red Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,cyclone,,
Cyclone,Blue Race Stripes,#4D9ECB,,77,158,203,Blue,4d9ecb.png,xHGZhlf.jpg,,Livery,cyclone,,http://i.imgur.com/xHGZhlf.jpg
DR1,Tenshun Motorsports,#1B2642,,27,38,66,Blue,1b2642.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#5A0000,,90,0,0,Red,5a0000.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#080C16,,8,12,22,Blue,080c16.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#DE0000,,222,0,0,Red,de0000.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#161616,,22,22,22,Black,161616.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#5AC0BD,,90,192,189,Cyan,5ac0bd.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#8C070E,,140,7,14,Red,8c070e.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#00A1C5,,0,161,197,Blue,00a1c5.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#585858,,88,88,88,Gray,585858.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#373637,,55,54,55,Gray,373637.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#FF4337,,255,67,55,Red,ff4337.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#161616,,22,22,22,Black,161616.png,(no preview),,Livery,openwheel2,,
DR1,Tenshun Motorsports,#212221,,33,34,33,Gray,212221.png,(no preview),,Livery,openwheel2,,
Deveste Eight,Gruppe Sechs,#008755,,0,135,85,Green,008755.png,(no preview),,Livery,deveste,,
Deveste Eight,Gruppe Sechs,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,deveste,,
Deveste Eight,Plus 9000,#1B1B1B,,27,27,27,Dark Gray,1b1b1b.png,(no preview),,Livery,deveste,,
Deveste Eight,Plus 9000,#818081,,129,128,129,Light Gray,818081.png,(no preview),,Livery,deveste,,
Deveste Eight,Yellow Stripes,#E90408,,233,4,8,Red,e90408.png,(no preview),,Livery,deveste,,
Deveste Eight,Yellow Stripes,#E7B229,,231,178,41,Yellow,e7b229.png,(no preview),,Livery,deveste,,
Deveste Eight,Luxe Stripes,#1B1B1B,,27,27,27,Gray,1b1b1b.png,(no preview),,Livery,deveste,,
Deveste Eight,Grey Pinstripe,#3C3C3C,,60,60,60,,3c3c3c.png,(no preview),,Livery,deveste,,
Deveste Eight,Negative Stripes,#1B1B1B,,27,27,27,,1b1b1b.png,(no preview),,Livery,deveste,,
Deveste Eight,Sessanta Nove,#231F21,,35,31,33,Gray,231f21.png,(no preview),,Livery,deveste,,
Deveste Eight,Sessanta Nove,#C6A255,,198,162,85,Gold,c6a255.png,(no preview),,Livery,deveste,,
Deveste Eight,Junk,#1EEEC6,,30,238,198,Cyan,1eeec6.png,(no preview),,Livery,deveste,,
Deveste Eight,Ammu Nation,#A20F08,,162,15,8,Red,a20f08.png,(no preview),,Livery,deveste,,
Deveste Eight,Pink Pinstripe,#FF0060,,255,0,96,,ff0060.png,(no preview),,Livery,deveste,,
Deviant,Grey Stripes,#1E1D1E,,30,29,30,,1e1d1e.png,(no preview),,Livery,deviant,,
Deviant,Yellow Pinstripe,#ECE891,,236,232,145,,ece891.png,(no preview),,Livery,deviant,,
Deviant,Lowrider,#C3C4C3,,195,196,195,Light Gray,c3c4c3.png,(no preview),,Livery,deviant,,
Deviant,Lowrider,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,deviant,,
Deviant,Alphamail,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,deviant,,
Deviant,Alphamail,#151515,,21,21,21,Black,151515.png,(no preview),,Livery,deviant,,
Deviant,Arrow Gasoline,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,deviant,,
Deviant,Arrow Gasoline,#00466B,,0,70,107,Blue,00466b.png,(no preview),,Livery,deviant,,
Deviant,Globe Oil,#3992C0,,57,146,192,Blue,3992c0.png,(no preview),,Livery,deviant,,
Deviant,RJ Farthings,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,deviant,,
Deviant,RJ Farthings,#151515,,21,21,21,Black,151515.png,(no preview),,Livery,deviant,,
Deviant,Two Tone,#232529,,35,37,41,,232529.png,(no preview),,Livery,deviant,,
Deviant,Negative Stripes,#1E1D1E,,30,29,30,,1e1d1e.png,(no preview),,Livery,deviant,,
Deviant,Classic White Stripes,#D3D8D6,,211,216,214,,d3d8d6.png,(no preview),,Livery,deviant,,
Deviant,Globe Oil,#C00000,,192,0,0,Red,c00000.png,(no preview),,Livery,deviant,,
Drift Yosemite,Yellow Flames,#BD1616,,189,22,22,Red,bd1616.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#898A89,,137,138,137,Gray,898a89.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#B82026,,184,32,38,Red,b82026.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#FFF403,,255,244,3,Yellow,fff403.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#009226,,0,146,38,Green,009226.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#001EBD,,0,30,189,Blue,001ebd.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#FFB900,,255,185,0,Yellow,ffb900.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#FF7500,,255,117,0,Orange,ff7500.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#C05100,,192,81,0,Orange,c05100.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#006FFF,,0,111,255,Blue,006fff.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#0052C0,,0,82,192,Dark Blue,0052c0.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#C31210,,195,18,16,,c31210.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#031E7B,,3,30,123,,031e7b.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#C5C6C5,,197,198,197,,c5c6c5.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#FFFFFF,00,255,255,255,,ffffff.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#A2A1A2,,162,161,162,,a2a1a2.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#A57131,,165,113,49,,a57131.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#522819,,82,40,25,,522819.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#633716,,99,55,22,,633716.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#6B1C10,,107,28,16,,6b1c10.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#C05400,,192,84,0,,c05400.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#EFA200,,239,162,0,,efa200.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#7B4921,,123,73,33,,7b4921.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#502813,,80,40,19,,502813.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#763E16,,118,62,22,,763e16.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#00569F,,0,86,159,Atomic Blue,00569f.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#971A1B,,151,26,27,,971a1b.png,(no preview),,Livery,driftyosemite,,
Drift Yosemite,Yellow Flames,#1B4CD9,,27,76,217,,1b4cd9.png,(no preview),,Livery,driftyosemite,,
Dynasty,Speedy,#E9D826,,233,216,38,,e9d826.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#F4E013,,244,224,19,,f4e013.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#AF4310,,175,67,16,,af4310.png,(no preview),,Livery,dynasty,,
Dynasty,Horn OK Please,#2F3291,,47,50,145,Blue,2f3291.png,(no preview),,Livery,dynasty,,
Dynasty,Horn OK Please,#FFE300,,255,227,0,Yellow,ffe300.png,(no preview),,Livery,dynasty,,
Dynasty,Horn OK Please,#E40013,,228,0,19,Red,e40013.png,(no preview),,Livery,dynasty,,
Dynasty,Horn OK Please,#009D55,,0,157,85,Green,009d55.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#B21313,,178,19,19,Red,b21313.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#D36C19,,211,108,25,Orange,d36c19.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#E6D921,,230,217,33,Yellow,e6d921.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#2159E6,,33,89,230,Blue,2159e6.png,(no preview),,Livery,dynasty,,
Dynasty,Surge,#197FC5,,25,127,197,Lighter Blue,197fc5.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#21D29F,,33,210,159,+ Green,21d29f.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#4290DE,,66,144,222,+ Blue,4290de.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#FF00EF,,255,0,239,Pink,ff00ef.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#C007B8,,192,7,184,Purple,c007b8.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#1BE094,,27,224,148,Green,1be094.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#E4C40E,,228,196,14,Yellow,e4c40e.png,(no preview),,Livery,dynasty,,
Dynasty,Cross & Hatch,#1E7C91,,30,124,145,Blue,1e7c91.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 21,#E67926,,230,121,38,Orange,e67926.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 21,#E627E6,,230,39,230,Pink,e627e6.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#84320E,,132,50,14,,84320e.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 21,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 21,#7E27E6,,126,39,230,Purple,7e27e6.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 29,#134AAF,,19,74,175,Blue,134aaf.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 29,#E13752,,225,55,82,Red,e13752.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 29,#FF6000,,255,96,0,Orange,ff6000.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 29,#FFC13C,,255,193,60,Yellow,ffc13c.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 29,#FFD919,,255,217,25,Higgins Yellow,ffd919.png,(no preview),,Livery,dynasty,,
Dynasty,Oye Taxi,#377C34,,55,124,52,Green,377c34.png,(no preview),,Livery,dynasty,,
Dynasty,Flares,#FF6D00,,255,109,0,Orange,ff6d00.png,(no preview),,Livery,dynasty,,
Dynasty,Flares,#FFEC00,,255,236,0,Yellow,ffec00.png,(no preview),,Livery,dynasty,,
Dynasty,Flares,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 05,#C07B4A,,192,123,74,Brown,c07b4a.png,(no preview),,Livery,dynasty,,
Dynasty,Flames,#8400FF,,132,0,255,Purple,8400ff.png,(no preview),,Livery,dynasty,,
Dynasty,Flames,#197F7E,,25,127,126,Cyan,197f7e.png,(no preview),,Livery,dynasty,,
Dynasty,Flames,#054597,,5,69,151,Blue,054597.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#C032E4,,192,50,228,Purple,c032e4.png,(no preview),,Livery,dynasty,,
Dynasty,Flares,#FFB900,,255,185,0,Yellow,ffb900.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#05E18F,,5,225,143,,05e18f.png,(no preview),,Livery,dynasty,,
Dynasty,Speedy,#05D565,,5,213,101,,05d565.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 21,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 05,#C0BE4A,,192,190,74,Yellow,c0be4a.png,(no preview),,Livery,dynasty,,
Dynasty,Racer 05,#F73D26,,247,61,38,Red,f73d26.png,(no preview),,Livery,dynasty,,
Ellie,"No.""18"" Hommegina",#000000,,0,0,0,,000000.png,(no preview),,Livery,ellie,,
Ellie,Classic Twin Black Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,ellie,,
Ellie,Classic Twin White Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,ellie,,
Ellie,"No.""8"" Classic Race",#1652A5,,22,82,165,Blue,1652a5.png,(no preview),,Livery,ellie,,
Ellie,"No.""7"" Track Day",#187C31,,24,124,49,Green,187c31.png,(no preview),,Livery,ellie,,
Ellie,"No.""1"" Globe Oil",#080400,,8,4,0,Black,080400.png,(no preview),,Livery,ellie,,
Ellie,"No.""187"" Vintage Vapid",#C68F44,,198,143,68,Gold,c68f44.png,(no preview),,Livery,ellie,,
Ellie,"No.""9"" Debonaire",#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,ellie,,
Ellie,"NO.""53"" Classic vapid",#000000,,0,0,0,Black,000000.png,(no preview),,Livery,ellie,,
Ellie,"No.""60"" Dense",#000000,,0,0,0,Black,000000.png,(no preview),,Livery,ellie,,
Ellie,"No.""1"" Globe Oil",#EC8516,,236,133,22,Orange,ec8516.png,(no preview),,Livery,ellie,,
Ellie,"No.""7"" Track Day",#A5AA21,,165,170,33,Lime Green,a5aa21.png,(no preview),,Livery,ellie,,
Emerus,Black Stripe,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,emerus,,
Emerus,Red Stripe,#FF0000,,255,0,0,Red,ff0000.png,(no preview),,Livery,emerus,,
Emerus,Race Livery,#241F21,,36,31,33,Meinmacht/Crevis,241f21.png,(no preview),,Livery,emerus,,
Emerus,Race Livery,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,emerus,,
Emerus,Race Livery,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,emerus,,
Emerus,Redwood Racing,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,emerus,,
Emerus,Jackal Racing,#3F3F3F,,63,63,63,Gray,3f3f3f.png,(no preview),,Livery,emerus,,
Emerus,Jackal Racing,#FF6203,,255,98,3,Orange,ff6203.png,(no preview),,Livery,emerus,,
Emerus,Narc Racing,#1E1F1E,,30,31,30,Gray,1e1f1e.png,(no preview),,Livery,emerus,,
Emerus,Hexagon Blue,#00AAFF,,0,170,255,Blue,00aaff.png,(no preview),,Livery,emerus,,
Emerus,Hexagon Blue,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,emerus,,
Emerus,White Stripe,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,emerus,,
Emerus,Redwood Racing,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,emerus,,
Emerus,Camo Livery,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,emerus,,
Everon,Single White Racing Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,everon,,
Everon,Double Black Race Stripes,#FF0000,,255,0,0,Red,ff0000.png,(no preview),,Livery,everon,,
Everon,Pisswasser Camo,#100F10,,16,15,16,Black,100f10.png,(no preview),,Livery,everon,,
Everon,Pisswasser Camo,#EF3E34,,239,62,52,Red,ef3e34.png,(no preview),,Livery,everon,,
Everon,Pisswasser Camo,#E1B547,,225,181,71,Gold,e1b547.png,(no preview),,Livery,everon,,
Everon,Disruption,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,everon,,
Everon,Disruption,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
Everon,Disruption,#BD1F2C,,189,31,44,Red,bd1f2c.png,(no preview),,Livery,everon,,
Everon,Double Black Race Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
Everon,Harsh Souls,#007D4A,,0,125,74,,007d4a.png,(no preview),,Livery,everon,,
Everon,Harsh Souls,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
Everon,Children Of The Mountain,#505C60,,80,92,96,Text Gray,505c60.png,(no preview),,Livery,everon,,
Everon,Children Of The Mountain,#1B64AA,,27,100,170,Blue,1b64aa.png,(no preview),,Livery,everon,,
Everon,Tattered US Flag,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
Everon,Fast Black Race Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
Everon,Double White Race Stripes,#FFFFFF,00,255,255,255,White,ffffff.png,(no preview),,Livery,everon,,
Everon,Harsh Souls,#42CC42,,66,204,66,,42cc42.png,(no preview),,Livery,everon,,
Everon,Harsh Souls,#CE9221,,206,146,33,Yellow,ce9221.png,(no preview),,Livery,everon,,
Everon,Single Black Racing Stripes,#000000,,0,0,0,Black,000000.png,(no preview),,Livery,everon,,
FH-1 Hunter,Shark Teeth,#A71318,,167,19,24,Red,a71318.png,(no preview),*Most of the plane liveries won't blend in correctly because of the body texture.,Livery,hunter,,
